,re_A,re_B,re_FairA,re_FairB,re_Ahat,re_Bhat
0,0.2890485938362984,0.4137778407367395,0.2507302802584959,0.3898909578547107,0.24955516420400803,0.38892461371656295
1,0.028319819113720612,0.0341323412613999,0.028478236399388193,0.031290193972239734,0.027602349658597664,0.030764009412735535
2,0.006680501519056287,0.006303065166736815,0.006368955792587244,0.00629749232912144,0.005531150521226562,0.005484564448237245
3,0.004021598911598516,0.002259078961631535,0.0036159786657844833,0.0023566809866557297,0.00304334710382079,0.002127974679239344
4,0.0014359354204052247,0.00101812688738064,0.0012135597462520368,0.0011153659668229176,0.0009141759589082445,0.0008680187375307688
5,0.0009360633748480526,0.0005325131208980719,0.0007267160171197998,0.0006718769935427107,0.0004933450079417067,0.00041800616251358533
6,0.00043518785501232295,0.00025421659122839104,0.0003710083982049918,0.00029658125153162715,0.00025120226241372347,0.00021515860015426953
7,9.612929449406093e-05,8.678457044488016e-05,8.449393756572488e-05,9.422609182049237e-05,6.528496509497588e-05,8.173449470527196e-05
8,3.447475420727248e-31,4.349429854767591e-31,2.439225064978085e-15,3.0480356211763097e-15,1.2565768726206605e-30,9.797395178014612e-30
